,experiment,node_id,label,label_2,loss,count,std,mean,var,hop,min,max,outliers,window
0,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7408:8:808,Attacked,BH,72.0,7,81.00146971035831,268.7142857142857,6561.238095238095,4,154.0,476.0,1,25
1,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7408:8:808,Attacked,BH,24.0,19,53.11859180476867,267.1578947368421,2821.584795321637,4,154.0,476.0,2,25
2,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7408:8:808,Attacked,BH,24.0,19,51.7842465150793,257.94736842105266,2681.608187134503,4,154.0,476.0,0,25
3,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7408:8:808,Attacked,BH,4.0,24,56.217599364085885,224.375,3160.4184782608695,4,154.0,476.0,1,25
4,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7404:4:404,Attacked,BH,4.0,24,74.23878910630893,112.47083333333335,5511.397807971013,2,59.4,392.0,2,25
5,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7404:4:404,Attacked,BH,0.0,25,27.454568533002544,95.66,753.7533333333334,2,59.4,392.0,2,25
6,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7404:4:404,Attacked,BH,0.0,25,16.369025627690856,87.21999999999998,267.945,2,59.4,392.0,1,25
7,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7404:4:404,Attacked,BH,12.0,22,28.299542238507865,98.41363636363636,800.8640909090907,2,59.4,392.0,2,25
8,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7403:3:303,Attacked,BH,68.0,8,51.698119266703365,114.01249999999999,2672.695535714286,1,30.4,363.0,0,25
9,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7403:3:303,Attacked,BH,24.0,19,46.093425340813226,101.70526315789473,2124.6038596491226,1,30.4,363.0,2,25
10,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7403:3:303,Attacked,BH,8.0,23,68.84022172017036,98.66086956521738,4738.976126482215,1,30.4,363.0,1,25
11,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7403:3:303,Attacked,BH,0.0,25,20.61979469668244,82.348,425.17593333333326,1,30.4,363.0,2,25
12,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:740a:a:a0a,Attacked,BH,96.0,1,0.0,1.0,0.0,10,1.0,1.0,0,25
13,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:740a:a:a0a,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
14,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:740a:a:a0a,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
15,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:740a:a:a0a,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
16,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7407:7:707,Attacked,BH,96.0,1,0.0,1.0,0.0,10,1.0,1.0,0,25
17,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7407:7:707,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
18,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7407:7:707,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
19,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7407:7:707,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
20,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7402:2:202,Attacked,BH,12.0,22,30.751471298345823,95.11818181818184,945.6529870129868,2,62.8,344.0,1,25
21,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7402:2:202,Attacked,BH,4.0,24,55.280664649205974,108.21666666666665,3055.9518840579713,2,62.8,344.0,2,25
22,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7402:2:202,Attacked,BH,0.0,25,50.32002815314527,114.62400000000001,2532.105233333333,2,62.8,344.0,1,25
23,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7402:2:202,Attacked,BH,0.0,25,44.955468707006794,113.7,2020.994166666667,2,62.8,344.0,1,25
24,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7406:6:606,Attacked,BH,4.0,24,40.86266145822216,131.88333333333333,1669.7571014492753,2,75.6,569.0,1,25
25,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7406:6:606,Attacked,BH,4.0,24,39.30207336788344,132.10833333333335,1544.6529710144926,2,75.6,569.0,1,25
26,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7406:6:606,Attacked,BH,4.0,24,96.40533306178462,146.92916666666667,9293.988242753623,2,75.6,569.0,1,25
27,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7406:6:606,Attacked,BH,0.0,25,43.386359991745486,120.396,1882.3762333333334,2,75.6,569.0,2,25
28,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7405:5:505,Attacked,BH,8.0,23,50.89549860897451,169.52173913043478,2590.3517786561265,3,102.0,436.0,1,25
29,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7405:5:505,Attacked,BH,0.0,25,71.11125086791822,164.68,5056.8099999999995,3,102.0,436.0,2,25
30,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7405:5:505,Attacked,BH,0.0,25,33.71804660217829,148.36,1136.9066666666668,3,102.0,436.0,1,25
31,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7405:5:505,Attacked,BH,0.0,25,47.63584084839202,160.44,2269.1733333333336,3,102.0,436.0,1,25
32,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7409:9:909,Attacked,BH,96.0,1,0.0,1.0,0.0,10,1.0,1.0,0,25
33,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7409:9:909,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
34,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7409:9:909,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
35,grid9_1bh-6_2019-02-13_19:15_,aaaa::212:7409:9:909,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
36,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7403:3:303,Attacked,BH,40.0,15,60.472392756647935,104.22,3656.9102857142857,1,33.6,354.0,1,25
37,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7403:3:303,Attacked,BH,28.000000000000004,18,21.388776758894608,77.82777777777778,457.47977124183006,1,33.6,354.0,0,25
38,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7403:3:303,Attacked,BH,0.0,25,64.73321532773316,98.58,4190.389166666667,1,33.6,354.0,1,25
39,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7403:3:303,Attacked,BH,48.0,13,55.323038507872916,123.92307692307692,3060.63858974359,1,33.6,354.0,0,25
40,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7405:5:505,Attacked,BH,16.0,21,58.17440936324068,179.1904761904762,3384.2619047619046,3,104.0,808.0,1,25
41,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7405:5:505,Attacked,BH,0.0,25,171.18111266530934,207.84,29302.973333333328,3,104.0,808.0,2,25
42,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7405:5:505,Attacked,BH,0.0,25,77.15229527801922,183.32,5952.4766666666665,3,104.0,808.0,2,25
43,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7405:5:505,Attacked,BH,44.0,14,93.70482061555535,215.14285714285714,8780.593406593407,3,104.0,808.0,1,25
44,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7404:4:404,Attacked,BH,12.0,22,46.77185300761809,107.76363636363637,2187.606233766234,2,56.0,282.0,1,25
45,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7404:4:404,Attacked,BH,0.0,25,25.701010356274583,93.41199999999999,660.5419333333333,2,56.0,282.0,2,25
46,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7404:4:404,Attacked,BH,0.0,25,40.92786866345881,85.52799999999999,1675.0904333333335,2,56.0,282.0,1,25
47,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7404:4:404,Attacked,BH,0.0,25,18.818100329204327,81.544,354.12090000000006,2,56.0,282.0,1,25
48,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:740a:a:a0a,Attacked,BH,20.0,20,62.81658765175427,255.35,3945.9236842105265,4,144.0,759.0,1,25
49,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:740a:a:a0a,Attacked,BH,4.0,24,119.77877403841187,297.2083333333333,14346.95471014493,4,144.0,759.0,1,25
50,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:740a:a:a0a,Attacked,BH,4.0,24,82.485560879606,239.29166666666666,6803.867753623187,4,144.0,759.0,1,25
51,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:740a:a:a0a,Attacked,BH,0.0,25,74.82374845818227,209.48,5598.593333333333,4,144.0,759.0,1,25
52,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7402:2:202,Attacked,BH,36.0,16,104.6337007533105,194.325,10948.211333333333,2,63.6,839.0,1,25
53,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7402:2:202,Attacked,BH,48.0,13,83.49522786916074,194.3153846153846,6971.453076923077,2,63.6,839.0,0,25
54,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7402:2:202,Attacked,BH,28.000000000000004,18,31.528727433798704,106.52222222222223,994.060653594771,2,63.6,839.0,0,25
55,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7402:2:202,Attacked,BH,4.0,24,27.59483122153364,96.65833333333335,761.4747101449276,2,63.6,839.0,2,25
56,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7407:7:707,Attacked,BH,36.0,16,87.14011705293952,245.25,7593.4,3,89.7,523.0,1,25
57,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7407:7:707,Attacked,BH,52.0,12,73.46737061753704,233.0,5397.454545454545,3,89.7,523.0,0,25
58,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7407:7:707,Attacked,BH,40.0,15,104.85282202074622,242.6,10994.114285714284,3,89.7,523.0,1,25
59,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7407:7:707,Attacked,BH,0.0,25,57.657031950433705,178.4,3324.3333333333335,3,89.7,523.0,2,25
60,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7409:9:909,Attacked,BH,96.0,1,0.0,1.0,0.0,10,1.0,1.0,0,25
61,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7409:9:909,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
62,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7409:9:909,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
63,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7409:9:909,Attacked,BH,100.0,0,0.0,0.0,0.0,10,1.0,1.0,0,25
64,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7408:8:808,Attacked,BH,44.0,14,91.24426822281212,293.85714285714283,8325.516483516483,4,176.0,713.0,1,25
65,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7408:8:808,Attacked,BH,28.000000000000004,18,145.98209219568702,390.22222222222223,21310.771241830065,4,176.0,713.0,2,25
66,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7408:8:808,Attacked,BH,24.0,19,87.94379518255458,259.0,7734.111111111111,4,176.0,713.0,1,25
67,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7408:8:808,Attacked,BH,20.0,20,57.07096229118714,235.4,3257.0947368421052,4,176.0,713.0,1,25
68,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7406:6:606,Attacked,BH,20.0,20,22.832960939465515,123.41,521.344105263158,2,82.5,566.0,1,25
69,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7406:6:606,Attacked,BH,12.0,22,32.03513763494771,109.16363636363636,1026.2500432900433,2,82.5,566.0,1,25
70,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7406:6:606,Attacked,BH,0.0,25,40.78295477279693,117.72399999999999,1663.2493999999997,2,82.5,566.0,1,25
71,grid9_1bh-6_2019-02-13_12:59_,aaaa::212:7406:6:606,Attacked,BH,0.0,25,61.6618731470266,140.908,3802.1865999999995,2,82.5,566.0,2,25
72,grid9_normal_2019-02-13_18:51_,aaaa::212:7403:3:303,Normal,Normal,4.0,24,231.36953064339508,190.1833333333333,53531.859710144934,1,27.0,1057.0,1,25
73,grid9_normal_2019-02-13_18:51_,aaaa::212:7403:3:303,Normal,Normal,0.0,25,34.41982568230118,64.42399999999999,1184.7244,1,27.0,1057.0,1,25
74,grid9_normal_2019-02-13_18:51_,aaaa::212:7403:3:303,Normal,Normal,0.0,25,11.995724238244225,44.864,143.8974,1,27.0,1057.0,1,25
75,grid9_normal_2019-02-13_18:51_,aaaa::212:7403:3:303,Normal,Normal,0.0,25,11.519500857242036,46.61600000000001,132.6989,1,27.0,1057.0,2,25
76,grid9_normal_2019-02-13_18:51_,aaaa::212:7404:4:404,Normal,Normal,20.0,20,310.0178363289849,288.09,96111.05884210527,2,77.0,1163.0,2,25
77,grid9_normal_2019-02-13_18:51_,aaaa::212:7404:4:404,Normal,Normal,0.0,25,151.7777193793608,174.912,23036.4761,2,77.0,1163.0,1,25
78,grid9_normal_2019-02-13_18:51_,aaaa::212:7404:4:404,Normal,Normal,0.0,25,16.58512586626945,103.416,275.0664,2,77.0,1163.0,1,25
79,grid9_normal_2019-02-13_18:51_,aaaa::212:7404:4:404,Normal,Normal,0.0,25,21.64680345917152,107.10799999999999,468.58410000000003,2,77.0,1163.0,1,25
80,grid9_normal_2019-02-13_18:51_,aaaa::212:740a:a:a0a,Normal,Normal,32.0,17,356.01740084704056,563.5294117647059,126748.38970588235,4,152.0,1508.0,2,25
81,grid9_normal_2019-02-13_18:51_,aaaa::212:740a:a:a0a,Normal,Normal,8.0,23,150.64510817348432,324.30434782608694,22693.94861660079,4,152.0,1508.0,1,25
82,grid9_normal_2019-02-13_18:51_,aaaa::212:740a:a:a0a,Normal,Normal,0.0,25,27.79550323343688,199.56,772.59,4,152.0,1508.0,1,25
83,grid9_normal_2019-02-13_18:51_,aaaa::212:740a:a:a0a,Normal,Normal,0.0,25,25.593488755280447,206.12,655.0266666666668,4,152.0,1508.0,0,25
84,grid9_normal_2019-02-13_18:51_,aaaa::212:7407:7:707,Normal,Normal,64.0,9,435.5598249507306,873.8888888888889,189712.3611111111,3,140.0,1675.0,0,25
85,grid9_normal_2019-02-13_18:51_,aaaa::212:7407:7:707,Normal,Normal,12.0,22,159.51263028606613,248.77272727272728,25444.279220779223,3,140.0,1675.0,2,25
86,grid9_normal_2019-02-13_18:51_,aaaa::212:7407:7:707,Normal,Normal,0.0,25,27.004814385586876,181.48,729.2599999999999,3,140.0,1675.0,1,25
87,grid9_normal_2019-02-13_18:51_,aaaa::212:7407:7:707,Normal,Normal,0.0,25,24.334269388388602,176.36,592.1566666666666,3,140.0,1675.0,1,25
88,grid9_normal_2019-02-13_18:51_,aaaa::212:7408:8:808,Normal,Normal,32.0,17,309.317809627802,634.5882352941177,95677.50735294116,4,167.0,1384.0,1,25
89,grid9_normal_2019-02-13_18:51_,aaaa::212:7408:8:808,Normal,Normal,0.0,25,207.63837153410094,345.88,43113.693333333336,4,167.0,1384.0,1,25
90,grid9_normal_2019-02-13_18:51_,aaaa::212:7408:8:808,Normal,Normal,0.0,25,30.62150660347506,225.52,937.6766666666666,4,167.0,1384.0,1,25
91,grid9_normal_2019-02-13_18:51_,aaaa::212:7408:8:808,Normal,Normal,0.0,25,25.766062951099066,225.16,663.89,4,167.0,1384.0,0,25
92,grid9_normal_2019-02-13_18:51_,aaaa::212:7406:6:606,Normal,Normal,24.0,19,137.41013012019573,256.89473684210526,18881.543859649126,2,81.6,544.0,2,25
93,grid9_normal_2019-02-13_18:51_,aaaa::212:7406:6:606,Normal,Normal,0.0,25,92.89208290627714,165.66400000000002,8628.939066666666,2,81.6,544.0,2,25
94,grid9_normal_2019-02-13_18:51_,aaaa::212:7406:6:606,Normal,Normal,0.0,25,38.314825242108746,120.58,1468.0258333333334,2,81.6,544.0,2,25
95,grid9_normal_2019-02-13_18:51_,aaaa::212:7406:6:606,Normal,Normal,0.0,25,19.397078817870145,107.9,376.24666666666667,2,81.6,544.0,1,25
96,grid9_normal_2019-02-13_18:51_,aaaa::212:7405:5:505,Normal,Normal,36.0,16,279.6807406073337,515.875,78221.31666666667,3,123.0,1299.0,0,25
97,grid9_normal_2019-02-13_18:51_,aaaa::212:7405:5:505,Normal,Normal,8.0,23,302.30036368059984,359.6521739130435,91385.50988142293,3,123.0,1299.0,2,25
98,grid9_normal_2019-02-13_18:51_,aaaa::212:7405:5:505,Normal,Normal,0.0,25,25.856978426206982,167.0,668.5833333333334,3,123.0,1299.0,0,25
99,grid9_normal_2019-02-13_18:51_,aaaa::212:7405:5:505,Normal,Normal,0.0,25,26.644261420926394,176.2,709.9166666666666,3,123.0,1299.0,0,25
100,grid9_normal_2019-02-13_18:51_,aaaa::212:7402:2:202,Normal,Normal,48.0,13,151.6420236390076,281.3,22995.303333333333,2,62.0,784.0,0,25
101,grid9_normal_2019-02-13_18:51_,aaaa::212:7402:2:202,Normal,Normal,0.0,25,192.19123922107724,167.792,36937.472433333336,2,62.0,784.0,2,25
102,grid9_normal_2019-02-13_18:51_,aaaa::212:7402:2:202,Normal,Normal,0.0,25,19.25732501326876,80.704,370.84456666666665,2,62.0,784.0,1,25
103,grid9_normal_2019-02-13_18:51_,aaaa::212:7402:2:202,Normal,Normal,0.0,25,84.27723041644562,102.93599999999998,7102.651566666666,2,62.0,784.0,1,25
104,grid9_normal_2019-02-13_18:51_,aaaa::212:7409:9:909,Normal,Normal,24.0,19,316.1312740874277,465.2631578947368,99938.98245614035,3,120.0,1104.0,1,25
105,grid9_normal_2019-02-13_18:51_,aaaa::212:7409:9:909,Normal,Normal,8.0,23,133.933409210573,222.3913043478261,17938.1581027668,3,120.0,1104.0,1,25
106,grid9_normal_2019-02-13_18:51_,aaaa::212:7409:9:909,Normal,Normal,0.0,25,38.56928830040814,170.56,1487.5900000000001,3,120.0,1104.0,3,25
107,grid9_normal_2019-02-13_18:51_,aaaa::212:7409:9:909,Normal,Normal,0.0,25,30.542156658188585,161.64,932.8233333333333,3,120.0,1104.0,1,25
108,grid9_normal_2019-02-13_22:23_,aaaa::212:7404:4:404,Normal,Normal,12.0,22,34.931799972956576,89.47272727272728,1220.230649350649,2,57.6,485.0,1,25
109,grid9_normal_2019-02-13_22:23_,aaaa::212:7404:4:404,Normal,Normal,0.0,25,42.013915551874,126.492,1765.1691,2,57.6,485.0,1,25
110,grid9_normal_2019-02-13_22:23_,aaaa::212:7404:4:404,Normal,Normal,4.0,24,63.71737855334403,133.74583333333334,4059.9043297101452,2,57.6,485.0,2,25
111,grid9_normal_2019-02-13_22:23_,aaaa::212:7404:4:404,Normal,Normal,0.0,25,24.05750056288752,91.16,578.7633333333333,2,57.6,485.0,2,25
112,grid9_normal_2019-02-13_22:23_,aaaa::212:7402:2:202,Normal,Normal,4.0,24,58.22458377521561,98.29583333333333,3390.102155797101,2,53.8,500.0,1,25
113,grid9_normal_2019-02-13_22:23_,aaaa::212:7402:2:202,Normal,Normal,0.0,25,0.0,71.616,92.68973333333336,2,53.8,500.0,1,25
114,grid9_normal_2019-02-13_22:23_,aaaa::212:7402:2:202,Normal,Normal,4.0,24,18.73863520311344,78.69166666666668,351.1364492753623,2,53.8,500.0,1,25
115,grid9_normal_2019-02-13_22:23_,aaaa::212:7402:2:202,Normal,Normal,0.0,25,87.54346215832834,153.912,7663.857766666667,2,53.8,500.0,1,25
116,grid9_normal_2019-02-13_22:23_,aaaa::212:7407:7:707,Normal,Normal,12.0,22,39.58479008483695,130.33181818181816,1566.955606060606,3,79.5,436.0,1,25
117,grid9_normal_2019-02-13_22:23_,aaaa::212:7407:7:707,Normal,Normal,0.0,25,33.41058065942584,118.87599999999999,1116.2668999999999,3,79.5,436.0,1,25
118,grid9_normal_2019-02-13_22:23_,aaaa::212:7407:7:707,Normal,Normal,0.0,25,21.8948646947178,129.55200000000002,479.3851,3,79.5,436.0,1,25
119,grid9_normal_2019-02-13_22:23_,aaaa::212:7407:7:707,Normal,Normal,4.0,24,61.12685787461342,173.83333333333334,3736.492753623189,3,79.5,436.0,1,25
120,grid9_normal_2019-02-13_22:23_,aaaa::212:7408:8:808,Normal,Normal,32.0,17,81.04818828036449,257.94117647058823,6568.808823529412,4,133.0,548.0,1,25
121,grid9_normal_2019-02-13_22:23_,aaaa::212:7408:8:808,Normal,Normal,4.0,24,32.52354219794408,206.70833333333334,1057.7807971014495,4,133.0,548.0,1,25
122,grid9_normal_2019-02-13_22:23_,aaaa::212:7408:8:808,Normal,Normal,8.0,23,97.46723377668545,248.95652173913044,9499.861660079054,4,133.0,548.0,1,25
123,grid9_normal_2019-02-13_22:23_,aaaa::212:7408:8:808,Normal,Normal,0.0,25,26.737925623852473,166.2,714.9166666666666,4,133.0,548.0,1,25
124,grid9_normal_2019-02-13_22:23_,aaaa::212:7405:5:505,Normal,Normal,16.0,21,177.31200641537959,274.95238095238096,31439.547619047615,3,87.2,699.0,2,25
125,grid9_normal_2019-02-13_22:23_,aaaa::212:7405:5:505,Normal,Normal,0.0,25,15.899593286202848,115.104,252.79706666666664,3,87.2,699.0,1,25
126,grid9_normal_2019-02-13_22:23_,aaaa::212:7405:5:505,Normal,Normal,0.0,25,13.26923132664436,107.66,176.07250000000002,3,87.2,699.0,1,25
127,grid9_normal_2019-02-13_22:23_,aaaa::212:7405:5:505,Normal,Normal,0.0,25,30.717626318885166,129.856,943.5725666666667,3,87.2,699.0,1,25
128,grid9_normal_2019-02-13_22:23_,aaaa::212:7403:3:303,Normal,Normal,28.000000000000004,18,52.59982634977176,93.70555555555556,2766.7417320261434,1,24.3,297.0,2,25
129,grid9_normal_2019-02-13_22:23_,aaaa::212:7403:3:303,Normal,Normal,4.0,24,16.246462268195007,70.28333333333333,263.9475362318841,1,24.3,297.0,1,25
130,grid9_normal_2019-02-13_22:23_,aaaa::212:7403:3:303,Normal,Normal,0.0,25,56.593748771397,62.56400000000001,3202.8523999999998,1,24.3,297.0,1,25
131,grid9_normal_2019-02-13_22:23_,aaaa::212:7403:3:303,Normal,Normal,0.0,25,16.501994828908813,41.46,272.3158333333333,1,24.3,297.0,1,25
132,grid9_normal_2019-02-13_22:23_,aaaa::212:7406:6:606,Normal,Normal,8.0,23,37.51434718956587,102.1478260869565,1407.3262450592886,2,64.4,216.0,2,25
133,grid9_normal_2019-02-13_22:23_,aaaa::212:7406:6:606,Normal,Normal,0.0,25,10.330411414846942,82.164,106.7174,2,64.4,216.0,1,25
134,grid9_normal_2019-02-13_22:23_,aaaa::212:7406:6:606,Normal,Normal,0.0,25,0.0,82.39200000000001,66.71493333333332,2,64.4,216.0,1,25
135,grid9_normal_2019-02-13_22:23_,aaaa::212:7406:6:606,Normal,Normal,0.0,25,13.829802360602747,89.652,191.26343333333332,2,64.4,216.0,1,25
136,grid9_normal_2019-02-13_22:23_,aaaa::212:740a:a:a0a,Normal,Normal,16.0,21,152.68440840972784,275.85714285714283,23312.52857142857,4,123.0,731.0,2,25
137,grid9_normal_2019-02-13_22:23_,aaaa::212:740a:a:a0a,Normal,Normal,0.0,25,32.40149173520668,162.76,1049.8566666666668,4,123.0,731.0,1,25
138,grid9_normal_2019-02-13_22:23_,aaaa::212:740a:a:a0a,Normal,Normal,0.0,25,18.040879505537788,151.16,325.47333333333336,4,123.0,731.0,1,25
139,grid9_normal_2019-02-13_22:23_,aaaa::212:740a:a:a0a,Normal,Normal,0.0,25,25.369404144888122,167.24,643.6066666666667,4,123.0,731.0,1,25
140,grid9_normal_2019-02-13_22:23_,aaaa::212:7409:9:909,Normal,Normal,4.0,24,212.7320174113057,199.29166666666666,45254.91123188406,3,88.8,1116.0,1,25
141,grid9_normal_2019-02-13_22:23_,aaaa::212:7409:9:909,Normal,Normal,0.0,25,22.058651364034024,112.19200000000001,486.58410000000003,3,88.8,1116.0,1,25
142,grid9_normal_2019-02-13_22:23_,aaaa::212:7409:9:909,Normal,Normal,8.0,23,102.53336485793739,196.0,10513.09090909091,3,88.8,1116.0,1,25
143,grid9_normal_2019-02-13_22:23_,aaaa::212:7409:9:909,Normal,Normal,0.0,25,64.10503048383437,143.308,4109.454933333333,3,88.8,1116.0,1,25
144,grid9_normal_2019-02-13_17:05_,aaaa::212:7406:6:606,Normal,Normal,4.0,24,200.20192252475672,316.875,40080.809782608696,2,129.0,1144.0,2,25
145,grid9_normal_2019-02-13_17:05_,aaaa::212:7406:6:606,Normal,Normal,0.0,25,55.776697643370746,192.96,3111.0399999999995,2,129.0,1144.0,3,25
146,grid9_normal_2019-02-13_17:05_,aaaa::212:7406:6:606,Normal,Normal,0.0,25,49.45294059338972,203.52,2445.593333333333,2,129.0,1144.0,1,25
147,grid9_normal_2019-02-13_17:05_,aaaa::212:7406:6:606,Normal,Normal,12.0,22,137.50980287763446,289.77272727272725,18908.945887445887,2,129.0,1144.0,1,25
148,grid9_normal_2019-02-13_17:05_,aaaa::212:7403:3:303,Normal,Normal,20.0,20,163.87172582942975,226.56,26853.942526315794,1,46.3,882.0,1,25
149,grid9_normal_2019-02-13_17:05_,aaaa::212:7403:3:303,Normal,Normal,8.0,23,200.16625757588804,226.7608695652174,40066.53067193676,1,46.3,882.0,1,25
150,grid9_normal_2019-02-13_17:05_,aaaa::212:7403:3:303,Normal,Normal,12.0,22,98.540654694931,143.44090909090912,9710.260627705627,1,46.3,882.0,1,25
151,grid9_normal_2019-02-13_17:05_,aaaa::212:7403:3:303,Normal,Normal,48.0,13,102.65864021238743,203.18461538461537,10538.79641025641,1,46.3,882.0,1,25
152,grid9_normal_2019-02-13_17:05_,aaaa::212:7409:9:909,Normal,Normal,8.0,23,238.9152776224721,633.6521739130435,57080.50988142292,3,188.0,1710.0,0,25
153,grid9_normal_2019-02-13_17:05_,aaaa::212:7409:9:909,Normal,Normal,56.00000000000001,11,159.28721914145586,583.2727272727273,25372.418181818186,3,188.0,1710.0,1,25
154,grid9_normal_2019-02-13_17:05_,aaaa::212:7409:9:909,Normal,Normal,68.0,8,415.623713746667,768.75,172743.07142857142,3,188.0,1710.0,0,25
155,grid9_normal_2019-02-13_17:05_,aaaa::212:7409:9:909,Normal,Normal,0.0,25,344.83011276085887,579.16,118907.80666666666,3,188.0,1710.0,2,25
156,grid9_normal_2019-02-13_17:05_,aaaa::212:7408:8:808,Normal,Normal,36.0,16,380.4631333432102,721.0625,144752.19583333333,4,242.0,2006.0,1,25
157,grid9_normal_2019-02-13_17:05_,aaaa::212:7408:8:808,Normal,Normal,8.0,23,214.32511965935316,501.4347826086956,45935.25691699605,4,242.0,2006.0,1,25
158,grid9_normal_2019-02-13_17:05_,aaaa::212:7408:8:808,Normal,Normal,8.0,23,127.98151731677336,401.2173913043478,16379.26877470356,4,242.0,2006.0,1,25
159,grid9_normal_2019-02-13_17:05_,aaaa::212:7408:8:808,Normal,Normal,52.0,12,179.50004220477265,582.4166666666666,32220.26515151516,4,242.0,2006.0,1,25
160,grid9_normal_2019-02-13_17:05_,aaaa::212:7407:7:707,Normal,Normal,28.000000000000004,18,160.90735368710853,446.3333333333333,25891.176470588238,3,214.0,1623.0,1,25
161,grid9_normal_2019-02-13_17:05_,aaaa::212:7407:7:707,Normal,Normal,28.000000000000004,18,275.83994127503433,610.4444444444445,76087.67320261439,3,214.0,1623.0,2,25
