,label,type,count,std,mean,var,hop,packet loss,outliers,node,predicted,predicted number,correction number
164,grid9_normal_2019-02-13_17:05_,normal,38,228.8630877719766,394.89473684210526,52378.312944523466,2,24.0,1,aaaa::212:7402:2:202,normal,1,1
165,grid9_normal_2019-02-13_17:05_,normal,45,158.3028104550889,333.35555555555555,25059.7797979798,2,10.0,1,aaaa::212:7402:2:202,normal,1,1
166,grid9_normal_2019-02-13_17:05_,normal,43,198.75017011770373,317.5813953488372,39501.63012181617,2,14.000000000000002,2,aaaa::212:7402:2:202,normal,1,1
167,grid9_normal_2019-02-13_17:05_,normal,46,97.96348526080749,183.0,9596.844444444445,2,8.0,2,aaaa::212:7402:2:202,normal,1,1
168,grid9_normal_2019-02-13_17:05_,normal,33,212.8684239362215,430.8181818181818,45312.96590909091,2,34.0,1,aaaa::212:7404:4:404,normal,1,1
169,grid9_normal_2019-02-13_17:05_,normal,30,325.18271610061737,381.1666666666667,105743.7988505747,2,40.0,2,aaaa::212:7404:4:404,normal,1,1
170,grid9_normal_2019-02-13_17:05_,normal,43,311.9296868977147,306.3255813953488,97300.12956810632,2,14.000000000000002,3,aaaa::212:7404:4:404,normal,1,1
171,grid9_normal_2019-02-13_17:05_,normal,34,286.44749062286354,259.3235294117647,82052.16488413549,2,32.0,2,aaaa::212:7404:4:404,normal,1,1
172,grid9_normal_2019-02-13_17:05_,normal,36,203.09693322577345,455.9166666666667,41248.36428571428,4,28.000000000000004,3,aaaa::212:740a:a:a0a,normal,1,1
173,grid9_normal_2019-02-13_17:05_,normal,47,219.0320160428696,457.6170212765957,47975.024051803885,4,6.0,4,aaaa::212:740a:a:a0a,normal,1,1
174,grid9_normal_2019-02-13_17:05_,normal,48,339.53722155707027,643.9166666666666,115285.52482269504,4,4.0,1,aaaa::212:740a:a:a0a,normal,1,1
175,grid9_normal_2019-02-13_17:05_,normal,49,170.30298130736546,424.2448979591837,29003.105442176868,4,2.0,4,aaaa::212:740a:a:a0a,normal,1,1
