,label,type,count,std,mean,var,hop,packet loss,outliers,node,predicted,predicted number,correction number
29,grid_normal_2019-02-26_11:10_,normal,135,284.56546781476635,553.7111111111111,80977.50547263683,3,32.5,7,aaaa::212:740b:b:b0b,normal,1,1
30,grid_normal_2019-02-26_11:10_,normal,171,149.23278463865745,289.72514619883043,22270.42401100791,2,14.499999999999998,9,aaaa::212:7407:7:707,normal,1,1
31,grid_normal_2019-02-26_11:10_,normal,152,288.37165105485275,677.0526315789474,83158.20913210177,4,24.0,7,aaaa::212:740d:d:d0d,normal,1,1
32,grid_normal_2019-02-19_21:23_,normal,147,119.75492806799512,129.12993197278914,14341.242796570685,1,26.5,8,aaaa::212:7403:3:303,normal,1,1
33,grid_normal_2019-02-19_21:23_,normal,79,687.2807249383579,733.0,472354.7948717949,4,60.5,3,aaaa::212:740f:f:f0f,BH,0,1
34,grid_normal_2019-02-19_21:23_,normal,134,416.9277406002818,581.1044776119403,173828.7408820559,5,33.0,8,aaaa::212:740e:e:e0e,normal,1,1
35,grid_normal_2019-02-19_21:23_,normal,82,429.87899689598413,672.670731707317,184795.9519722975,4,59.0,5,aaaa::212:7410:10:1010,BH,0,1
36,grid_normal_2019-02-19_21:23_,normal,134,374.7768213301175,396.32835820895525,140457.66580630682,3,33.0,4,aaaa::212:7406:6:606,normal,1,1
37,grid_normal_2019-02-19_21:23_,normal,113,450.9190311587972,510.716814159292,203327.97266118837,4,43.5,7,aaaa::212:740d:d:d0d,BH,0,1
38,grid_normal_2019-02-19_21:23_,normal,138,386.1807107592641,483.1666666666667,149135.5413625304,5,31.0,7,aaaa::212:740c:c:c0c,normal,1,1
39,grid_normal_2019-02-19_21:23_,normal,132,363.7685874067469,367.84090909090907,132327.58518390008,2,34.0,8,aaaa::212:7407:7:707,normal,1,1
40,grid_normal_2019-02-19_21:23_,normal,96,272.0803123740837,296.59375,74027.69638157895,2,52.0,3,aaaa::212:7408:8:808,BH,0,1
41,grid_normal_2019-02-19_21:23_,normal,130,502.66838953628087,665.3846153846154,252675.50983899823,5,35.0,9,aaaa::212:7411:11:1111,normal,1,1
42,grid_normal_2019-02-19_21:23_,normal,109,390.14156604524356,552.1743119266055,152210.44155623514,3,45.5,6,aaaa::212:7409:9:909,BH,0,1
43,grid_normal_2019-02-19_21:23_,normal,159,318.3066950500495,317.4547169811321,101319.15211368521,2,20.5,10,aaaa::212:7402:2:202,normal,1,1
44,grid_normal_2019-02-19_21:23_,normal,141,272.6967679256248,214.36170212765958,74363.52723708207,1,29.5,7,aaaa::212:7404:4:404,normal,1,1
45,grid_normal_2019-02-19_21:23_,normal,114,310.5971077524728,432.6578947368421,96470.5633442012,4,43.0,5,aaaa::212:740a:a:a0a,BH,0,1
46,grid_normal_2019-02-19_21:23_,normal,116,355.32010980914464,391.75,126252.38043478261,3,42.0,6,aaaa::212:740b:b:b0b,normal,1,1
47,grid_normal_2019-02-19_21:23_,normal,140,313.164818007084,373.75,98072.20323741007,2,30.0,6,aaaa::212:7405:5:505,normal,1,1
48,grid_normal_2019-02-26_10:29_,normal,146,471.53680270589007,818.9520547945206,222346.95630609352,4,27.0,7,aaaa::212:740a:a:a0a,normal,1,1
49,grid_normal_2019-02-26_10:29_,normal,139,281.9665468525432,285.8705035971223,79505.13354394745,1,30.5,8,aaaa::212:7404:4:404,normal,1,1
50,grid_normal_2019-02-26_10:29_,normal,139,846.0735552852227,860.726618705036,715840.4609529767,4,30.5,7,aaaa::212:740f:f:f0f,normal,1,1
51,grid_normal_2019-02-26_10:29_,normal,137,344.7337037990245,446.93430656934305,118841.32653499355,2,31.5,8,aaaa::212:7402:2:202,normal,1,1
52,grid_normal_2019-02-26_10:29_,normal,137,672.2333612929428,804.0802919708029,451897.6920352082,4,31.5,6,aaaa::212:740b:b:b0b,normal,1,1
53,grid_normal_2019-02-26_10:29_,normal,146,262.41966205501,282.21438356164384,68864.07903306565,1,27.0,8,aaaa::212:7403:3:303,normal,1,1
54,grid_normal_2019-02-26_10:29_,normal,118,762.0162106366699,1158.8050847457628,580668.7052730698,5,41.0,5,aaaa::212:7411:11:1111,normal,1,1
55,grid_normal_2019-02-26_10:29_,normal,130,407.11050512975044,592.6307692307693,165738.96338700058,2,35.0,6,aaaa::212:7405:5:505,normal,1,1
56,grid_normal_2019-02-26_10:29_,normal,108,756.0474025400156,831.2685185185185,571607.6748875044,3,46.0,6,aaaa::212:740c:c:c0c,BH,0,1
57,grid_normal_2019-02-26_10:29_,normal,109,607.1787917221973,762.4770642201835,368666.08511722746,3,45.5,6,aaaa::212:7409:9:909,BH,0,1
58,grid_normal_2019-02-26_10:29_,normal,157,735.305869711159,1062.216560509554,540674.7220316838,5,21.5,7,aaaa::212:740e:e:e0e,normal,1,1
59,grid_normal_2019-02-26_10:29_,normal,141,516.8526649877743,446.9645390070922,267136.6773049645,2,29.5,6,aaaa::212:7408:8:808,normal,1,1
60,grid_normal_2019-02-26_10:29_,normal,134,368.5766485764986,541.320895522388,135848.74587588373,2,33.0,10,aaaa::212:7407:7:707,normal,1,1
61,grid_normal_2019-02-26_10:29_,normal,144,442.37793889577983,658.9375,195698.2408216783,3,28.000000000000004,8,aaaa::212:7406:6:606,normal,1,1
62,grid_normal_2019-02-26_10:29_,normal,133,532.1295349737148,849.7142857142857,283161.84199134196,4,33.5,6,aaaa::212:7410:10:1010,normal,1,1
63,grid_normal_2019-02-26_10:29_,normal,136,544.7568256832953,955.5294117647059,296759.9991285403,4,32.0,8,aaaa::212:740d:d:d0d,normal,1,1
64,grid_normal_2019-02-26_10:53_,normal,181,313.2495745383138,609.7348066298342,98125.29594843462,3,9.5,12,aaaa::212:7406:6:606,normal,1,1
65,grid_normal_2019-02-26_10:53_,normal,150,204.74342934173242,218.14266666666668,41919.871858612976,1,25.0,8,aaaa::212:7404:4:404,normal,1,1
66,grid_normal_2019-02-26_10:53_,normal,138,329.1414298957162,769.3985507246376,108334.08087379667,5,31.0,7,aaaa::212:7411:11:1111,normal,1,1
67,grid_normal_2019-02-26_10:53_,normal,157,314.1761849014589,421.30573248407643,98706.67515923567,2,21.5,9,aaaa::212:7405:5:505,normal,1,1
68,grid_normal_2019-02-26_10:53_,normal,95,344.58679574010415,834.5368421052632,118740.05979843225,4,52.5,6,aaaa::212:7410:10:1010,BH,0,1
69,grid_normal_2019-02-26_10:53_,normal,165,220.0997593479844,511.93333333333334,48443.904065040646,3,17.5,9,aaaa::212:740b:b:b0b,normal,1,1
70,grid_normal_2019-02-26_10:53_,normal,126,349.6997446790195,880.0238095238095,122289.91142857142,5,37.0,7,aaaa::212:740e:e:e0e,normal,1,1
71,grid_normal_2019-02-26_10:53_,normal,121,437.80514915038344,848.2066115702479,191673.3486225895,3,39.5,5,aaaa::212:7409:9:909,normal,1,1
72,grid_normal_2019-02-26_10:53_,normal,142,373.64162232261407,656.7183098591549,139608.06193187495,3,28.999999999999996,6,aaaa::212:740c:c:c0c,normal,1,1
73,grid_normal_2019-02-26_10:53_,normal,139,455.4258721841995,839.2805755395683,207412.7250547388,4,30.5,8,aaaa::212:740d:d:d0d,normal,1,1
74,grid_normal_2019-02-26_10:53_,normal,175,140.8012161557419,177.94342857142857,19824.982470935956,1,12.5,9,aaaa::212:7403:3:303,normal,1,1
75,grid_normal_2019-02-26_10:53_,normal,137,182.018062673859,327.3284671532847,33130.57513954486,2,31.5,7,aaaa::212:7407:7:707,normal,1,1
76,grid_normal_2019-02-26_10:53_,normal,121,198.54271490506338,316.40495867768595,39419.209641873276,2,39.5,7,aaaa::212:7402:2:202,normal,1,1
77,grid_normal_2019-02-26_10:53_,normal,161,285.3180681274847,759.0,81406.4,4,19.5,12,aaaa::212:740a:a:a0a,normal,1,1
78,grid_normal_2019-02-26_10:53_,normal,149,243.02479422407635,385.8993288590604,59061.050607654644,2,25.5,6,aaaa::212:7408:8:808,normal,1,1
79,grid_normal_2019-02-26_10:53_,normal,140,433.72981298042794,705.6571428571428,188121.55066803697,4,30.0,5,aaaa::212:740f:f:f0f,normal,1,1
80,grid_1bh-7_2019-02-19_22:13_,BH,1,0.0,1.0,0.0,10,99.5,0,aaaa::212:740b:b:b0b,BH,0,0
81,grid_1bh-7_2019-02-19_22:13_,BH,153,184.19687189553213,299.80392156862746,33928.487616099075,2,23.5,7,aaaa::212:7407:7:707,normal,1,0
82,grid_1bh-7_2019-02-19_22:13_,BH,156,115.07904244262718,147.1224358974359,13243.18600951199,1,22.0,8,aaaa::212:7403:3:303,normal,1,0
83,grid_1bh-7_2019-02-19_22:13_,BH,151,274.11944319780173,431.3112582781457,75141.46913907284,3,24.5,7,aaaa::212:7409:9:909,normal,1,0
84,grid_1bh-7_2019-02-19_22:13_,BH,155,230.97060224945764,302.6193548387097,53347.419103477165,2,22.5,9,aaaa::212:7405:5:505,normal,1,0
85,grid_1bh-7_2019-02-19_22:13_,BH,161,241.4206717761956,312.6521739130435,58283.94076086957,2,19.5,6,aaaa::212:7408:8:808,normal,1,0
86,grid_1bh-7_2019-02-19_22:13_,BH,160,313.6547168579371,507.18125,98379.2814072327,3,20.0,7,aaaa::212:740c:c:c0c,normal,1,0
87,grid_1bh-7_2019-02-19_22:13_,BH,148,135.27528356548092,137.15608108108108,18299.40234372127,1,26.0,8,aaaa::212:7404:4:404,normal,1,0
88,grid_1bh-7_2019-02-19_22:13_,BH,138,431.73111325467505,669.2028985507246,186391.75415212105,5,31.0,3,aaaa::212:7411:11:1111,normal,1,0
89,grid_1bh-7_2019-02-19_22:13_,BH,179,128.17931681850627,180.95921787709494,16429.937260059007,2,10.5,8,aaaa::212:7402:2:202,normal,1,0
90,grid_1bh-7_2019-02-19_22:13_,BH,183,354.2326100579438,614.1803278688525,125480.7420284633,5,8.5,6,aaaa::212:740e:e:e0e,normal,1,0
91,grid_1bh-7_2019-02-19_22:13_,BH,1,0.0,1.0,0.0,10,99.5,0,aaaa::212:740f:f:f0f,BH,0,0
92,grid_1bh-7_2019-02-19_22:13_,BH,151,262.717281124262,476.4569536423841,69020.3698013245,4,24.5,8,aaaa::212:740d:d:d0d,normal,1,0
93,grid_1bh-7_2019-02-19_22:13_,BH,166,285.8071913063239,433.0301204819277,81685.75060240962,4,17.0,5,aaaa::212:740a:a:a0a,normal,1,0
94,grid_1bh-7_2019-02-19_22:13_,BH,165,255.35491293393477,345.1212121212121,65206.13155949741,3,17.5,6,aaaa::212:7406:6:606,normal,1,0
95,grid_1bh-7_2019-02-19_22:13_,BH,144,278.4584657231077,472.2083333333333,77539.11713286715,4,28.000000000000004,7,aaaa::212:7410:10:1010,normal,1,0
96,grid_1gh30-9_2019-02-20_00:12_,BH,41,213.76262478763113,473.8780487804878,45694.45975609757,5,79.5,1,aaaa::212:7411:11:1111,BH,0,0
97,grid_1gh30-9_2019-02-20_00:12_,BH,155,152.75733406347516,226.75741935483867,23334.803110180146,2,22.5,7,aaaa::212:7408:8:808,normal,1,0
98,grid_1gh30-9_2019-02-20_00:12_,BH,48,195.48205101620852,477.7916666666667,38213.23226950355,4,76.0,3,aaaa::212:740d:d:d0d,BH,0,0
99,grid_1gh30-9_2019-02-20_00:12_,BH,168,97.0899939401392,331.48809523809524,9426.466923296264,4,16.0,10,aaaa::212:7410:10:1010,normal,1,0
100,grid_1gh30-9_2019-02-20_00:12_,BH,185,142.86561668253933,337.56216216216217,20410.584430082257,4,7.5,11,aaaa::212:740f:f:f0f,normal,1,0
101,grid_1gh30-9_2019-02-20_00:12_,BH,176,152.45794608571677,379.6931818181818,23243.425324675325,5,12.0,11,aaaa::212:740e:e:e0e,normal,1,0
102,grid_1gh30-9_2019-02-20_00:12_,BH,187,46.92787503308097,84.45828877005349,2202.2254551204646,1,6.5,9,aaaa::212:7403:3:303,normal,1,0
103,grid_1gh30-9_2019-02-20_00:12_,BH,175,139.3095778808003,339.5314285714286,19407.158489326768,4,12.5,11,aaaa::212:740a:a:a0a,normal,1,0
104,grid_1gh30-9_2019-02-20_00:12_,BH,168,112.21534592403006,238.4404761904762,12592.28386084973,3,16.0,9,aaaa::212:740b:b:b0b,normal,1,0
105,grid_1gh30-9_2019-02-20_00:12_,BH,163,81.6909372279208,219.87116564417178,6673.409225176096,3,18.5,8,aaaa::212:7406:6:606,normal,1,0
106,grid_1gh30-9_2019-02-20_00:12_,BH,135,199.79924778146915,358.1703703703704,39919.7394140409,3,32.5,8,aaaa::212:740c:c:c0c,normal,1,0
107,grid_1gh30-9_2019-02-20_00:12_,BH,163,145.06022602502057,245.15276073619634,21042.46917443005,2,18.5,8,aaaa::212:7405:5:505,normal,1,0
108,grid_1gh30-9_2019-02-20_00:12_,BH,155,201.17229285320082,319.34193548387094,40470.291411813996,3,22.5,8,aaaa::212:7409:9:909,normal,1,0
109,grid_1gh30-9_2019-02-20_00:12_,BH,178,69.65015822923306,84.6314606741573,4851.144541357201,1,11.0,7,aaaa::212:7404:4:404,normal,1,0
110,grid_1gh30-9_2019-02-20_00:12_,BH,174,46.73525981880854,151.04080459770114,2184.1845103315395,2,13.0,6,aaaa::212:7407:7:707,normal,1,0
111,grid_1gh30-9_2019-02-20_00:12_,BH,187,118.05837194524057,163.89732620320856,13937.779186360764,2,6.5,11,aaaa::212:7402:2:202,normal,1,0
112,grid_1bh-9_2019-02-20_00:30_,BH,197,71.36980444728337,103.49340101522843,5093.648986843469,1,1.5,11,aaaa::212:7403:3:303,normal,1,0
113,grid_1bh-9_2019-02-20_00:30_,BH,149,241.96136471226725,457.3691275167785,58545.30201342281,4,25.5,7,aaaa::212:7410:10:1010,normal,1,0
114,grid_1bh-9_2019-02-20_00:30_,BH,190,149.20546650052623,305.1578947368421,22262.271233639654,3,5.0,11,aaaa::212:7406:6:606,normal,1,0
115,grid_1bh-9_2019-02-20_00:30_,BH,184,136.6706731212777,205.65217391304347,18678.87289142314,2,8.0,11,aaaa::212:7405:5:505,normal,1,0
116,grid_1bh-9_2019-02-20_00:30_,BH,196,93.01750087129402,357.96938775510205,8652.255468341184,5,2.0,10,aaaa::212:740e:e:e0e,normal,1,0
117,grid_1bh-9_2019-02-20_00:30_,BH,158,182.56441123774516,273.44303797468353,33329.764250584536,3,21.0,5,aaaa::212:740b:b:b0b,normal,1,0
118,grid_1bh-9_2019-02-20_00:30_,BH,179,153.3304257033236,302.22346368715085,23510.21944636244,3,10.5,8,aaaa::212:740c:c:c0c,normal,1,0
119,grid_1bh-9_2019-02-20_00:30_,BH,185,77.27808291299289,146.31135135135133,5971.902098707403,2,7.5,7,aaaa::212:7402:2:202,normal,1,0
120,grid_1bh-9_2019-02-20_00:30_,BH,1,0.0,1.0,0.0,10,99.5,0,aa::212:7411:11:1111,BH,0,0
121,grid_1bh-9_2019-02-20_00:30_,BH,194,141.25834605470422,212.74742268041237,19953.92033011057,2,3.0,8,aaaa::212:7407:7:707,normal,1,0
122,grid_1bh-9_2019-02-20_00:30_,BH,158,159.7651490347179,306.27848101265823,25524.902846085624,3,21.0,9,aaaa::212:7409:9:909,normal,1,0
123,grid_1bh-9_2019-02-20_00:30_,BH,167,156.8067297017681,246.31736526946108,24588.35047976336,2,16.5,13,aaaa::212:7408:8:808,normal,1,0
124,grid_1bh-9_2019-02-20_00:30_,BH,173,113.60182710231382,133.91849710982657,12905.375120984003,1,13.5,10,aaaa::212:7404:4:404,normal,1,0
125,grid_1bh-9_2019-02-20_00:30_,BH,174,148.356807985286,359.51724137931035,22009.742475583018,4,13.0,7,aaaa::212:740f:f:f0f,normal,1,0
126,grid_1bh-9_2019-02-20_00:30_,BH,1,0.0,1.0,0.0,10,99.5,0,aaaa::212:740d:d:d0d,BH,0,0
127,grid_1bh-9_2019-02-20_00:30_,BH,191,78.21850079155705,267.24607329842934,6118.13386607881,4,4.5,12,aaaa::212:740a:a:a0a,normal,1,0
128,grid_1gh50-7_2019-02-19_22:53_,BH,69,623.2366647782812,690.6376811594203,388423.94032395567,5,65.5,4,aaaa::212:7410:10:1010,BH,0,0
129,grid_1gh50-7_2019-02-19_22:53_,BH,130,661.0909705762587,696.3615384615384,437041.27137745975,5,35.0,9,aaaa::212:7411:11:1111,normal,1,0
130,grid_1gh50-7_2019-02-19_22:53_,BH,84,542.9297918632884,630.4880952380952,294772.7588927137,4,57.99999999999999,3,aaaa::212:740f:f:f0f,BH,0,0
131,grid_1gh50-7_2019-02-19_22:53_,BH,159,356.38362192060754,316.38490566037734,127009.28597325053,2,20.5,10,aaaa::212:7402:2:202,normal,1,0
132,grid_1gh50-7_2019-02-19_22:53_,BH,136,349.5273235257403,441.29411764705884,122169.34989106754,3,32.0,8,aaaa::212:7406:6:606,normal,1,0
133,grid_1gh50-7_2019-02-19_22:53_,BH,145,663.2744318416518,570.4551724137931,439932.9719348659,3,27.500000000000004,5,aaaa::212:740c:c:c0c,normal,1,0
134,grid_1gh50-7_2019-02-19_22:53_,BH,127,443.97412832469445,547.2755905511812,197113.02662167224,4,36.5,6,aaaa::212:740d:d:d0d,normal,1,0
135,grid_1gh50-7_2019-02-19_22:53_,BH,167,485.23887589876847,691.1017964071856,235456.7666835004,5,16.5,10,aaaa::212:740e:e:e0e,normal,1,0
136,grid_1gh50-7_2019-02-19_22:53_,BH,167,560.4267214302571,387.0658682634731,314078.11009306693,2,16.5,5,aaaa::212:7408:8:808,normal,1,0
137,grid_1gh50-7_2019-02-19_22:53_,BH,170,398.5676131808934,357.44882352941175,158856.14227671424,2,15.0,7,aaaa::212:7405:5:505,normal,1,0
138,grid_1gh50-7_2019-02-19_22:53_,BH,165,506.7344949152651,564.4727272727273,256779.84833702884,4,17.5,8,aaaa::212:740a:a:a0a,normal,1,0
139,grid_1gh50-7_2019-02-19_22:53_,BH,129,180.9517455364656,179.72170542635658,32743.534212693798,1,35.5,5,aaaa::212:7403:3:303,normal,1,0
140,grid_1gh50-7_2019-02-19_22:53_,BH,139,257.1174946247782,205.81079136690644,66109.40604212284,1,30.5,7,aaaa::212:7404:4:404,normal,1,0
141,grid_1gh50-7_2019-02-19_22:53_,BH,75,409.05920318666796,481.6933333333333,167329.4317117117,3,62.5,6,aaaa::212:740b:b:b0b,BH,0,0
142,grid_1gh50-7_2019-02-19_22:53_,BH,165,299.1338336037969,317.93333333333334,89481.05040650406,2,17.5,10,aaaa::212:7407:7:707,normal,1,0
143,grid_1gh50-7_2019-02-19_22:53_,BH,139,515.9321309203215,524.0071942446043,266185.96371598373,3,30.5,9,aaaa::212:7409:9:909,normal,1,0
144,grid_1gh70-9_2019-02-19_23:34_,BH,118,333.0391144292563,390.6237288135593,110915.05173982326,2,41.0,8,aaaa::212:7405:5:505,normal,1,0
145,grid_1gh70-9_2019-02-19_23:34_,BH,129,161.52797830017036,168.57286821705426,26091.28777374031,1,35.5,8,aaaa::212:7403:3:303,normal,1,0
146,grid_1gh70-9_2019-02-19_23:34_,BH,101,475.2139459816447,714.6336633663366,225828.29445544555,4,49.5,5,aaaa::212:7410:10:1010,BH,0,0
147,grid_1gh70-9_2019-02-19_23:34_,BH,122,436.3290138556045,578.0901639344262,190383.0083322043,3,39.0,5,aaaa::212:740b:b:b0b,normal,1,0
148,grid_1gh70-9_2019-02-19_23:34_,BH,122,557.1295842031402,688.5491803278688,310393.3735943639,4,39.0,7,aaaa::212:740f:f:f0f,normal,1,0
149,grid_1gh70-9_2019-02-19_23:34_,BH,99,381.39066995028713,571.5353535353536,145458.84312512886,3,50.5,6,aaaa::212:740c:c:c0c,BH,0,0
150,grid_1gh70-9_2019-02-19_23:34_,BH,119,348.731125172604,424.02521008403363,121613.3976641504,2,40.5,5,aaaa::212:7408:8:808,normal,1,0
151,grid_1gh70-9_2019-02-19_23:34_,BH,140,297.31202461639606,360.0042857142857,88394.4399815005,2,30.0,6,aaaa::212:7407:7:707,normal,1,0
152,grid_1gh70-9_2019-02-19_23:34_,BH,99,374.33151741596924,600.3434343434343,140124.0849309421,4,50.5,3,aaaa::212:740a:a:a0a,BH,0,0
153,grid_1gh70-9_2019-02-19_23:34_,BH,122,374.9376714674528,671.1229508196722,140578.25748543558,5,39.0,6,aaaa::212:740e:e:e0e,normal,1,0
154,grid_1gh70-9_2019-02-19_23:34_,BH,101,390.1733590328918,542.0990099009902,152235.25009900992,3,49.5,7,aaaa::212:7409:9:909,BH,0,0
155,grid_1gh70-9_2019-02-19_23:34_,BH,100,448.10104379988394,774.8,200794.5454545455,5,50.0,7,aaaa::212:7411:11:1111,BH,0,0
156,grid_1gh70-9_2019-02-19_23:34_,BH,126,396.8023515835336,510.72222222222223,157452.1062222222,3,37.0,7,aaaa::212:7406:6:606,normal,1,0
157,grid_1gh70-9_2019-02-19_23:34_,BH,44,403.04938606949105,697.2727272727273,162448.80761099365,4,78.0,2,aaaa::212:740d:d:d0d,BH,0,0
158,grid_1gh70-9_2019-02-19_23:34_,BH,118,223.37384362139792,241.60169491525426,49895.87401419673,1,41.0,8,aaaa::212:7404:4:404,normal,1,0
159,grid_1gh70-9_2019-02-19_23:34_,BH,117,342.70564616454203,398.95470085470083,117447.15991305628,2,41.5,4,aaaa::212:7402:2:202,normal,1,0
160,grid_1gh50-9_2019-02-19_23:54_,BH,154,251.38716386080006,404.3376623376623,63195.50615397674,4,23.0,6,aaaa::212:740f:f:f0f,normal,1,0
161,grid_1gh50-9_2019-02-19_23:54_,BH,156,183.5378959884155,315.04487179487177,33686.159263854424,3,22.0,7,aaaa::212:7406:6:606,normal,1,0
162,grid_1gh50-9_2019-02-19_23:54_,BH,177,312.4162240042249,361.61581920903956,97603.89702105803,3,11.5,8,aaaa::212:740b:b:b0b,normal,1,0
163,grid_1gh50-9_2019-02-19_23:54_,BH,177,124.91571180799144,165.29943502824858,15603.935056497174,2,11.5,8,aaaa::212:7402:2:202,normal,1,0
164,grid_1gh50-9_2019-02-19_23:54_,BH,179,88.65409175588329,106.5441340782123,7859.5479850605725,1,10.5,7,aaaa::212:7404:4:404,normal,1,0
165,grid_1gh50-9_2019-02-19_23:54_,BH,188,192.29734949387333,221.69148936170214,36978.270622368866,2,6.0,9,aaaa::212:7407:7:707,normal,1,0
166,grid_1gh50-9_2019-02-19_23:54_,BH,64,280.61920929437457,507.546875,78747.140625,5,68.0,3,aaaa::212:7411:11:1111,BH,0,0
167,grid_1gh50-9_2019-02-19_23:54_,BH,139,86.32200336553909,107.72805755395684,7451.488265040141,1,30.5,6,aaaa::212:7403:3:303,normal,1,0
168,grid_1gh50-9_2019-02-19_23:54_,BH,83,179.24188392581829,452.13253012048193,32127.65295327652,4,58.5,5,aaaa::212:740d:d:d0d,BH,0,0
169,grid_1gh50-9_2019-02-19_23:54_,BH,142,179.59309661457823,305.5633802816901,32253.680351613228,3,28.999999999999996,8,aaaa::212:740c:c:c0c,normal,1,0
170,grid_1gh50-9_2019-02-19_23:54_,BH,129,201.27781327138388,279.26356589147287,40512.75811531008,2,35.5,8,aaaa::212:7408:8:808,normal,1,0
171,grid_1gh50-9_2019-02-19_23:54_,BH,178,247.5198015927959,444.5842696629214,61266.05218053704,5,11.0,11,aaaa::212:740e:e:e0e,normal,1,0
